sample_id,wav_path,text,language,duration_sec,primary_emotion,secondary_emotions,intensity,reference_score,is_reference_candidate,reason,notes
MAY_1255,data/raw/wav/MAY_1255.wav,ごめんね。,ja,1.12,sad,,2,2,False,时长过短，缺乏上下文支撑，不适合作为独立参考音频。,仅适合极短提示音。
MAY_1256,data/raw/wav/MAY_1256.wav,でね、何かあったの?,ja,2.864,worried,gentle,2,4,True,文本为完整疑问句，带有明显关切语气，时长在理想区间内。,
MAY_1258,data/raw/wav/MAY_1258.wav,あ。,ja,1.184,neutral,,1,1,False,仅为单字感叹，时长过短且缺乏完整语义与情绪指向。,
MAY_1259,data/raw/wav/MAY_1259.wav,そっか。,ja,2.064,neutral,,1,3,True,常见回应短句，情绪平稳，时长达标，适合基础语气参考。,
MAY_1260,data/raw/wav/MAY_1260.wav,あのね、前はよくマユシーにいろんな話してくれたよね。,ja,6.848,gentle,sad,2,5,True,句子完整且带有温和倾诉与回忆感，时长适中，极适合作为参考。,
MAY_1262,data/raw/wav/MAY_1262.wav,そうそうそれ。,ja,2.176,happy,,2,3,True,口语化肯定回应，情绪明确但略有上下文依赖，时长合适。,
MAY_1263,data/raw/wav/MAY_1263.wav,そういうね、おかりんのお話、とっても面白かったな。,ja,5.776,gentle,,2,5,True,句子完整独立，情绪温和明确，时长在理想区间内。,
MAY_1264,data/raw/wav/MAY_1264.wav,でも。,ja,1.104,neutral,,1,1,False,仅为转折连词，文本残缺且时长过短，无法独立表达情绪。,时长不足2秒
MAY_1266,data/raw/wav/MAY_1266.wav,えへへじゃあとりあえず切るねもしマユシーにいろいろお話ししたいなって思ったらいつでも電話してくれていいからね。,ja,11.227,happy,,3,2,False,时长严重超标，包含多个意群与语气词，不适合作为单句参考。,建议拆分处理
MAY_1267,data/raw/wav/MAY_1267.wav,じゃあ、トゥトゥルー。,ja,1.973,happy,,3,2,False,文本过短且以拟声词为主，情绪表达不够完整，时长略低于下限。,时长略低于2秒
MAY_1268,data/raw/wav/MAY_1268.wav,ねえおばあちゃん。,ja,2.336,neutral,,1,2,False,仅为呼唤语，缺乏完整语义与明确情绪，上下文依赖强。,
MAY_1269,data/raw/wav/MAY_1269.wav,最近ね、怖い夢をよく見るんだ。,ja,4.592,worried,,2,4,True,文本完整，表达轻微担忧，时长适中，适合作为参考。,
MAY_1270,data/raw/wav/MAY_1270.wav,その夢の中ではね、いつもマユシはひどい目に遭うの。,ja,6.048,worried,,2,4,True,句子完整，情绪偏向担忧与关切，时长合适。,
MAY_1271,data/raw/wav/MAY_1271.wav,ピストルでバーンって撃たれたり車の事故に巻き込まれたり電車に轢かれたり。,ja,8.672,serious,,3,2,False,句式为列举残句，时长略超上限，上下文依赖强。,
MAY_1273,data/raw/wav/MAY_1273.wav,どうしてそんな夢見るのかな。,ja,3.488,worried,,2,4,True,疑问句结构完整，情绪明确，时长理想。,
MAY_1274,data/raw/wav/MAY_1274.wav,でね、その夢の最後はいつも決まってるの。,ja,5.84,serious,,2,3,True,文本完整但含口语衔接词，略有上下文依赖，时长合适。,
MAY_1275,data/raw/wav/MAY_1275.wav,まゆしいが泣いてるとね、おかリンが助けに来てくれるんだ。,ja,5.424,gentle,,2,4,True,文本完整，时长适中，语气温和安抚，适合作为参考。,描述回忆或梦境中的安慰场景。
MAY_1276,data/raw/wav/MAY_1276.wav,マユシイはオカリにありがとうありがとうって言うんだけど、その声もオカリには聞こえてなくて。,ja,10.032,sad,,3,2,False,时长超过8秒，且句末为接续形式，语义依赖上下文，不适合独立参考。,偏叙述性，带有遗憾色彩。
MAY_1279,data/raw/wav/MAY_1279.wav,そこでいつも目が覚めるんだ。,ja,4.4,neutral,,2,3,True,句子完整且时长合适，但偏叙述性，情绪较平淡，可作为基础参考。,承接上文梦境的收尾句。
MAY_1280,data/raw/wav/MAY_1280.wav,どうしてこんな夢見るのかな。,ja,3.952,worried,,2,4,True,疑问句完整，时长适中，带有轻微困惑与自省，情绪明确。,适合用于表现角色内心独白。
MAY_1281,data/raw/wav/MAY_1281.wav,ああそうそうあのね最近ラブ面がすごく増えたんだよ。,ja,7.232,happy,,3,4,True,口语表达完整自然，时长在理想区间，情绪轻松愉快，适合参考。,语气偏日常闲聊，带有分享欲。
MAY_1282,data/raw/wav/MAY_1282.wav,クリスちゃんでしょ。萌香さん、ルカくん、ペリスちゃん、それと、もう引っ越しちゃっていないけど、鈴さん。,ja,11.6,neutral,,1,2,False,时长明显超出建议范围，且为人名罗列，缺乏独立情绪表达。,
MAY_1283,data/raw/wav/MAY_1283.wav,八人だよすごいね。,ja,3.312,happy,,3,4,True,时长适中，句子完整，带有明确的感叹与喜悦情绪。,
MAY_1284,data/raw/wav/MAY_1284.wav,最初はオカリとマユシの二人だけだったのにね。,ja,5.232,gentle,,2,4,True,时长合适，句式完整，带有温和的回忆语气，适合作为参考。,
MAY_1285,data/raw/wav/MAY_1285.wav,ラボが出来たばっかりの頃はね、オカリナあんまり面白そうじゃなかったけど。,ja,7.104,neutral,,2,3,True,时长接近上限，句末带转折语气，略有上下文依赖，情绪较平淡。,
MAY_1286,data/raw/wav/MAY_1286.wav,最近はね、とっても楽しそうなんだよ。,ja,4.288,happy,,3,4,True,时长适中，表达明确的积极情绪，句式独立完整。,
MAY_1287,data/raw/wav/MAY_1287.wav,そんなオカリを見てるとね、マユシーも嬉しくなってニコニコできるの。,ja,7.504,happy,gentle,3,5,True,文本完整，情绪明确积极，时长在理想区间内。,
MAY_1288,data/raw/wav/MAY_1288.wav,それにね賑やかだとウキウキしてくるし。,ja,4.368,happy,excited,3,4,True,情绪轻快明确，时长合适，虽为补充说明但语义独立完整。,
MAY_1289,data/raw/wav/MAY_1289.wav,特にクリスチャンはね、アメリカの有名な本に論文が載ったりして、とっても頭がいいんだよ。,ja,9.52,gentle,serious,2,3,False,文本完整但时长略超上限，情绪偏温和叙述，参考性中等。,
MAY_1290,data/raw/wav/MAY_1290.wav,マユシは憧れちゃうのです。,ja,2.88,gentle,,3,4,True,句子简短完整，情感倾向明确，时长适中。,
MAY_1291,data/raw/wav/MAY_1291.wav,タイムマシンだって作っちゃうぐらいなんだから。あ、これはオカリとダルくんも一緒に作ってたけどね。,ja,9.072,excited,neutral,3,2,False,时长过长且包含语气转折与补充说明，上下文依赖较强，不适合作单句参考。,
MAY_1292,data/raw/wav/MAY_1292.wav,でもねたまに思うんだ。,ja,3.52,neutral,,2,4,True,文本完整独立，时长适中，语气自然平和，适合作为中性参考。,偏口语化日常表达
MAY_1293,data/raw/wav/MAY_1293.wav,最初マユシー が押しかけて。,ja,3.672,neutral,,2,2,False,叙事片段，语义未完结，上下文依赖较强。,适合连贯叙事段落
MAY_1294,data/raw/wav/MAY_1294.wav,ラボに二人きりだったときのこと。,ja,2.872,gentle,,2,2,False,回忆性引子，缺乏独立完整语义，旁白感强。,需结合前后文理解
MAY_1296,data/raw/wav/MAY_1296.wav,マユシイがおかえりって言うとオカリナはただいまとは言わなくてご苦労って偉そうに答えてた。,ja,10.384,teasing,happy,3,2,False,时长明显超出建议区间，句子过长不利于单句参考。,内容完整但偏长
MAY_1297,data/raw/wav/MAY_1297.wav,その後は毎日二時間ぐらい二人でぼんやり過ごして一緒に電車でおうちに帰るの。,ja,9.04,gentle,,2,2,False,时长偏长，属日常叙述，独立参考性较弱。,语速较慢或句子较长
MAY_1298,data/raw/wav/MAY_1298.wav,その二時間はね、会話なんてほとんどなくて。でも、嫌な沈黙とかじゃなくて。,ja,9.032,gentle,neutral,2,3,False,时长略超建议上限，分句较多且偏日常叙述，独立参考性一般。,偏对话感
MAY_1299,data/raw/wav/MAY_1299.wav,ただそこにいるっていう感じで。,ja,3.024,gentle,,1,2,False,句子高度依赖上下文，语义不完整，不适合作为独立参考。,明显为接续语气
MAY_1301,data/raw/wav/MAY_1301.wav,たまに思い出したようにね、一緒にお菓子を食べてた。,ja,5.12,gentle,neutral,2,4,True,时长适中，语义完整，语气温和怀旧，适合单句参考。,无明显缺陷
MAY_1302,data/raw/wav/MAY_1302.wav,とてもゆっくり優しく時間が流れてて。,ja,4.816,gentle,,2,5,True,时长理想，情绪明确且集中，语义完整，非常适合作参考。,文本质量高
MAY_1303,data/raw/wav/MAY_1303.wav,それでもいいかななんて思ったり。,ja,3.536,gentle,neutral,2,3,False,带有轻微上下文依赖，句尾语气偏延续，独立参考性稍弱。,适合接续使用
MAY_1304,data/raw/wav/MAY_1304.wav,まるでマユシは本当に人質になっちゃったみたいだなとかふと思って一人でへへって笑ったり。,ja,10.64,gentle,happy,2,2,False,时长超出建议范围，偏向内心独白叙述，独立参考价值较低。,
MAY_1305,data/raw/wav/MAY_1305.wav,オカリナはニコニコしてるマユシイを見てねこういうの。,ja,5.328,neutral,,1,3,False,文本含指示性表达，依赖上下文或画面，情绪较平淡。,
MAY_1306,data/raw/wav/MAY_1306.wav,うん、あのね、いいことはなかったけど、あったよ。,ja,6.304,gentle,neutral,2,4,True,语句完整自然，语气温和带转折，时长适中，适合单句参考。,
MAY_1307,data/raw/wav/MAY_1307.wav,そっかじゃあ気をつけなきゃでもねきっとそのイリュージョン小沢君っていう人は。,ja,9.376,worried,serious,3,2,False,句子明显未说完（残句），且时长偏长，不适合独立参考。,
MAY_1308,data/raw/wav/MAY_1308.wav,その人はきっと悪い人じゃないと思うな。,ja,4.208,gentle,serious,2,5,True,语义完整，情绪温和肯定，时长理想，非常适合作为参考音频。,
MAY_1309,data/raw/wav/MAY_1309.wav,それはマユシーにはすごく心地よくて。,ja,3.568,gentle,,2,3,False,句尾为接续形式，语义未完全收束，略有上下文依赖。,
MAY_1310,data/raw/wav/MAY_1310.wav,なんだか泣きそうなぐらい嬉しくて。,ja,3.072,happy,sad,4,3,False,情绪强烈但句尾为て形，属于半句，上下文依赖较强。,
MAY_1311,data/raw/wav/MAY_1311.wav,このままずっと続いてほしいなって思ってた。,ja,4.795,gentle,,3,5,True,句子完整独立，情感温和明确，时长适中，极适合作参考。,
MAY_1312,data/raw/wav/MAY_1312.wav,あ今の賑やかさが嫌ってわけじゃないんだよ。,ja,4.565,neutral,,2,4,True,语义完整，语气为解释说明，情绪明确，适合单句参考。,
MAY_1313,data/raw/wav/MAY_1313.wav,最近ね、オカリンと話す時間ちょっと減っちゃった。,ja,6.384,sad,,2,5,True,句子完整，带有轻微失落感，情绪明确，时长合适。,
MAY_1314,data/raw/wav/MAY_1314.wav,だからね、まゆしいは寂しくなっちゃったのかもしれないね。,ja,6.544,sad,gentle,2,4,True,文本完整，表达明确的孤独与伤感，时长在推荐区间内。,
MAY_1315,data/raw/wav/MAY_1315.wav,でもね、おかりんの重荷にはなりたくないんだ。,ja,4.944,serious,worried,3,4,True,语义完整，表达不想成为负担的认真态度，时长合适。,
MAY_1316,data/raw/wav/MAY_1316.wav,マユシイはいつもいつもオカリに迷惑かけてばっかりだから。,ja,7.344,sad,embarrassed,3,4,True,句子完整，带有自责与歉意，时长符合要求。,
MAY_1317,data/raw/wav/MAY_1317.wav,ね、おばあちゃん。,ja,1.904,gentle,,1,2,False,时长不足2秒，仅为简短称呼，缺乏完整情绪与上下文。,
MAY_1318,data/raw/wav/MAY_1318.wav,いつまでもこのままじゃいられないよね。,ja,4.432,worried,serious,3,4,True,表达改变现状的迫切感，语义完整且时长适中。,
MAY_1320,data/raw/wav/MAY_1320.wav,ほかりんだー。,ja,2.469,gentle,,2,4,True,文本表达放松惬意的情绪，时长符合建议区间，适合作为参考。,
MAY_1321,data/raw/wav/MAY_1321.wav,あすごいね。どうしてここにいるってわかったの?,ja,4.373,happy,excited,3,5,True,句子完整，情绪明确（惊喜与好奇），时长理想，非常适合作为参考。,
MAY_1322,data/raw/wav/MAY_1322.wav,人質。,ja,1.68,serious,,3,2,False,仅为单一名词，严重依赖上下文，且时长过短，不适合作为独立参考。,
MAY_1323,data/raw/wav/MAY_1323.wav,そっか。,ja,1.824,neutral,,1,2,False,常见应答短句，情绪平淡且依赖上下文，时长略短，参考性较低。,
MAY_1324,data/raw/wav/MAY_1324.wav,でもね、あんまり無理したらダメだよ。,ja,3.984,worried,gentle,3,5,True,表达关心与担忧，句式完整自然，时长适中，是优质的参考音频。,
MAY_1325,data/raw/wav/MAY_1325.wav,マユシーはね ちょっぴり心配なのです。,ja,4.064,worried,,2,5,True,文本完整，明确表达轻微担忧，时长在理想区间。,
MAY_1326,data/raw/wav/MAY_1326.wav,声。,ja,1.008,neutral,,1,1,False,仅单字，时长过短，缺乏完整语义与情绪指向。,
MAY_1328,data/raw/wav/MAY_1328.wav,オカリ帰ろう。,ja,2.272,gentle,,2,4,True,提议句式完整，语气自然温和，时长合适。,
MAY_1329,data/raw/wav/MAY_1329.wav,もちろんだよ。,ja,2.704,happy,,2,5,True,肯定回答完整，情绪积极明朗，时长适中。,
MAY_1330,data/raw/wav/MAY_1330.wav,誰かいますか。,ja,2.208,serious,,2,4,True,疑问句完整，带有探寻与轻微警觉，时长合适。,
MAY_1331,data/raw/wav/MAY_1331.wav,おかえりな。,ja,1.92,gentle,,2,3,False,文本为完整日常问候，情绪温和明确，但时长略低于建议区间下限。,
MAY_1332,data/raw/wav/MAY_1332.wav,ううんなんとなく来てみたの。,ja,4.752,gentle,,2,4,True,句子完整独立，语气自然随意，时长适中，适合作为参考。,
MAY_1333,data/raw/wav/MAY_1333.wav,最近ね、オカリナと話す時間ちょっと減っちゃった。,ja,6.848,sad,,3,4,True,语义完整，带有轻微遗憾与低落情绪，时长合适，适合参考。,
MAY_1334,data/raw/wav/MAY_1334.wav,でもね、オカリナの重荷にはなりたくないんだ。,ja,5.328,serious,,3,4,True,表达明确的态度与自我约束，情绪稳定清晰，时长理想。,
